"","quad","year","OBJECTID","species","seedling","stem","x","y","age","survives","dormancy","trackID"
"16792","Q10",33,12,"Crepis acuminata","N","N",0.433396136656721,0.644193246228041,1,1,0,13
"16793","Q10",33,13,"Crepis acuminata","N","N",0.458788675742869,0.658793957179138,4,0,0,1
"16794","Q10",33,14,"Crepis acuminata","N","N",0.52734853518172,0.645462871229223,4,1,1,2
"16795","Q10",33,15,"Crepis acuminata","N","N",0.624474996209677,0.804801058877618,3,1,0,7
"16796","Q10",33,16,"Crepis acuminata","N","N",0.580672863356383,0.869552035500422,1,1,0,14
"16810","Q10",33,30,"Crepis acuminata","N","N",0.645821269667057,0.277895199011899,2,1,0,11
"16822","Q10",33,42,"Crepis acuminata","N","N",0.093278323839961,0.452451613236968,4,1,0,5
"16824","Q10",33,44,"Crepis acuminata","N","N",0.025799667527116,0.342269081884351,3,1,0,9
"16845","Q10",34,49,"Crepis acuminata","N","N",0.582406668045498,0.847822543292685,2,1,0,14
"16853","Q10",34,57,"Crepis acuminata","N","N",0.52168868361395,0.61358056651203,5,0,0,2
"16869","Q10",34,73,"Crepis acuminata","N","N",0.621695084300725,0.784348534802477,4,1,0,7
"16870","Q10",34,74,"Crepis acuminata","N","N",0.436995757509119,0.640059793756313,2,1,0,13
"16871","Q10",34,75,"Crepis acuminata","N","N",0.671758956692247,0.26036095065186,3,1,0,11
"16876","Q10",34,80,"Crepis acuminata","N","N",0.092739991513066,0.450345137413316,5,1,0,5
"16877","Q10",34,81,"Crepis acuminata","N","N",0.026972213124523,0.323846838652679,4,1,0,9
"16882","Q10",35,46,"Crepis acuminata","N","N",0.075317753510734,0.807290769817437,1,0,0,15
"16883","Q10",35,47,"Crepis acuminata","N","N",0.091018675400356,0.783191676044992,1,0,0,16
"16885","Q10",35,49,"Crepis acuminata","N","N",0.339312339694097,0.900400887091652,3,0,1,12
"16893","Q10",35,57,"Crepis acuminata","N","N",0.546398371136962,0.789596519800958,1,0,0,17
"16894","Q10",35,58,"Crepis acuminata","N","N",0.56160113677612,0.807231722942382,1,1,0,18
"16895","Q10",35,59,"Crepis acuminata","N","N",0.584709332110141,0.861353551117786,3,1,0,14
"16908","Q10",35,72,"Crepis acuminata","N","N",0.467789238251251,0.005360737820581,1,1,0,19
"16909","Q10",35,73,"Crepis acuminata","N","N",0.487661425769759,0.005360737820581,1,0,0,20
"16922","Q10",35,86,"Crepis acuminata","N","N",0.130748151999858,0.484192449204028,1,0,0,21
"16926","Q10",35,90,"Crepis acuminata","N","N",0.618118769171675,0.794658795388511,5,1,0,7
"16928","Q10",35,92,"Crepis acuminata","N","N",0.429542266675228,0.637755891933138,3,1,0,13
"16931","Q10",35,95,"Crepis acuminata","N","N",0.6635139164632,0.236952829978743,1,1,0,22
"16932","Q10",35,96,"Crepis acuminata","N","N",0.655183821529854,0.26069851550317,4,1,0,11
"16942","Q10",35,106,"Crepis acuminata","N","N",0.036666689312637,0.339186172693647,5,1,0,9
"16943","Q10",35,107,"Crepis acuminata","N","N",0.216500935138292,0.407208178294376,1,1,0,23
"16948","Q10",35,112,"Crepis acuminata","N","N",0.098229097773971,0.432089174633073,6,1,0,5
"16950","Q10",36,99,"Crepis acuminata","Y","N",0.018441183145264,0.963172035587612,1,0,0,24
"16951","Q10",36,100,"Crepis acuminata","Y","N",0.006645245634277,0.956431496518834,1,0,0,25
"16952","Q10",36,101,"Crepis acuminata","Y","N",0.009594230012024,0.940844004316818,1,0,0,26
"16953","Q10",36,102,"Crepis acuminata","Y","N",0.019705034708941,0.787496769799001,1,0,0,27
"16954","Q10",36,103,"Crepis acuminata","Y","N",0.016756050331194,0.768960293219238,1,0,0,28
"16955","Q10",36,104,"Crepis acuminata","Y","N",0.097642495719025,0.797186293245526,1,0,0,29
"16956","Q10",36,105,"Crepis acuminata","Y","N",0.194959011434658,0.728938347869465,1,0,0,30
"16957","Q10",36,106,"Crepis acuminata","Y","N",0.176001245792002,0.71714241035848,1,0,0,31
"16958","Q10",36,107,"Crepis acuminata","Y","N",0.162520175466947,0.722619097863579,1,0,0,32
"16959","Q10",36,108,"Crepis acuminata","Y","N",0.168839425472833,0.709559308788918,1,0,0,33
"16960","Q10",36,109,"Crepis acuminata","Y","N",0.162098886404055,0.701976199406855,1,0,0,34
"16961","Q10",36,110,"Crepis acuminata","Y","N",0.153673214521208,0.693129246273615,1,0,0,35
"16962","Q10",36,111,"Crepis acuminata","Y","N",0.165469159844695,0.685967425954446,1,0,0,36
"16963","Q10",36,112,"Crepis acuminata","Y","N",0.244670472418457,0.772330558847378,1,0,0,37
"16964","Q10",36,113,"Crepis acuminata","Y","N",0.236244800535609,0.805190683877981,1,0,0,38
"16965","Q10",36,114,"Crepis acuminata","Y","N",0.25604513649155,0.802662980750626,1,0,0,39
"16966","Q10",36,115,"Crepis acuminata","Y","N",0.286798839645191,0.80687581669205,1,0,0,40
"16967","Q10",36,116,"Crepis acuminata","Y","N",0.289326534960044,0.777385965102085,1,0,0,41
"16968","Q10",36,117,"Crepis acuminata","Y","N",0.291432956837007,0.759692051023108,1,0,0,42
"16969","Q10",36,118,"Crepis acuminata","Y","N",0.320922808426972,0.883970715201351,1,0,0,43
"16975","Q10",36,124,"Crepis acuminata","Y","N",0.087487730084568,0.627566058712556,1,0,0,44
"16976","Q10",36,125,"Crepis acuminata","Y","N",0.07591486288629,0.634875238406862,1,0,0,45
"16977","Q10",36,126,"Crepis acuminata","Y","N",0.066473839439997,0.652843629048596,1,0,0,46
"16978","Q10",36,127,"Crepis acuminata","Y","N",0.070128433193401,0.668375636875562,1,0,0,47
"16979","Q10",36,128,"Crepis acuminata","Y","N",0.019573284708818,0.649798136858259,1,0,0,48
"16980","Q10",36,129,"Crepis acuminata","Y","N",0.011655011263943,0.657107316552568,1,0,0,49
"16981","Q10",36,130,"Crepis acuminata","Y","N",0.034800737847999,0.613556800887008,1,0,0,50
"16982","Q10",36,131,"Crepis acuminata","Y","N",0.027491558153693,0.624825113397502,1,0,0,51
"16983","Q10",36,132,"Crepis acuminata","Y","N",0.018659636270467,0.590411074302952,1,0,0,52
"16984","Q10",36,133,"Crepis acuminata","Y","N",0.032973440971298,0.577010910227972,1,0,0,53
"16985","Q10",36,134,"Crepis acuminata","Y","N",0.025055167526423,0.561174363338224,1,0,0,54
"16986","Q10",36,135,"Crepis acuminata","Y","N",0.074696667572655,0.543815066447055,1,0,0,55
"16987","Q10",36,136,"Crepis acuminata","Y","N",0.086878628521501,0.54838330082631,1,0,0,56
"16988","Q10",36,137,"Crepis acuminata","Y","N",0.08931502696127,0.531937652373494,1,0,0,57
"16989","Q10",36,138,"Crepis acuminata","Y","N",0.097842394156712,0.526455769555889,1,1,0,58
"16990","Q10",36,139,"Crepis acuminata","Y","N",0.107587964478288,0.549906043015228,1,0,0,59
"16991","Q10",36,140,"Crepis acuminata","Y","N",0.106978870727721,0.571224480535084,1,0,0,60
"16992","Q10",36,141,"Crepis acuminata","Y","N",0.107892519166072,0.585538285235914,1,0,0,61
"16993","Q10",36,142,"Crepis acuminata","Y","N",0.110633456668624,0.599852089936744,1,0,0,62
"16994","Q10",36,143,"Crepis acuminata","Y","N",0.066473839439997,0.59863389462311,1,0,0,63
"16995","Q10",36,144,"Crepis acuminata","Y","N",0.121901776991618,0.609902214946104,1,0,0,64
"16996","Q10",36,145,"Crepis acuminata","Y","N",0.15722946452452,0.604115777440716,1,0,0,65
"16997","Q10",36,146,"Crepis acuminata","Y","N",0.15052938639328,0.584320089922278,1,0,0,66
"16998","Q10",36,147,"Crepis acuminata","Y","N",0.167888683284446,0.586147386798982,1,0,0,67
"16999","Q10",36,148,"Crepis acuminata","Y","N",0.179461550482725,0.579447308667741,1,0,0,68
"17000","Q10",36,149,"Crepis acuminata","Y","N",0.187684370802883,0.572138128973434,1,0,0,69
"17001","Q10",36,150,"Crepis acuminata","Y","N",0.202607277066782,0.569092636783098,1,0,0,70
"17002","Q10",36,151,"Crepis acuminata","Y","N",0.201693628628431,0.585233738360629,1,0,0,71
"17003","Q10",36,152,"Crepis acuminata","Y","N",0.244635050543423,0.584320089922278,1,0,0,72
"17004","Q10",36,153,"Crepis acuminata","Y","N",0.248898738047393,0.596502050871124,1,0,0,73
"17005","Q10",36,154,"Crepis acuminata","Y","N",0.216921081767611,0.552342433642498,1,0,0,74
"17006","Q10",36,155,"Crepis acuminata","Y","N",0.185247980175615,0.536505886752749,1,0,0,75
"17007","Q10",36,156,"Crepis acuminata","Y","N",0.152356683269981,0.528892160183157,1,0,0,76
"17008","Q10",36,157,"Crepis acuminata","Y","N",0.142306558260622,0.539855925818368,1,0,0,77
"17009","Q10",36,158,"Crepis acuminata","Y","N",0.138347425444434,0.550515144578296,1,0,0,78
"17010","Q10",36,159,"Crepis acuminata","Y","N",0.133474636377396,0.558128871147887,1,0,0,79
"17011","Q10",36,160,"Crepis acuminata","Y","N",0.127688206684508,0.56848353522003,1,0,0,80
"17012","Q10",36,161,"Crepis acuminata","Y","N",0.130124597311776,0.53833318362945,1,0,0,81
"17022","Q10",36,171,"Crepis acuminata","Y","N",0.516216660171353,0.324050159992384,1,0,0,82
"17025","Q10",36,174,"Crepis acuminata","N","N",0.462627722621444,0.001958308129913,2,1,0,19
"17026","Q10",36,175,"Crepis acuminata","Y","N",0.539103605505168,0.046057542545983,1,0,0,83
"17040","Q10",36,189,"Crepis acuminata","Y","N",0.646281480604984,0.214639409890487,1,0,0,84
"17041","Q10",36,190,"Crepis acuminata","Y","N",0.66972664468932,0.212406542700907,1,0,0,85
"17042","Q10",36,191,"Crepis acuminata","Y","N",0.680332785324198,0.197334652061872,1,0,0,86
"17043","Q10",36,192,"Crepis acuminata","Y","N",0.697079332214794,0.190077816117612,1,0,0,87
"17044","Q10",36,193,"Crepis acuminata","Y","N",0.71605874629497,0.210731886449348,1,0,0,88
"17045","Q10",36,194,"Crepis acuminata","Y","N",0.72331558223923,0.223012683335786,1,0,0,89
"17048","Q10",36,197,"Crepis acuminata","Y","N",0.784161355733397,0.188403159866053,1,0,0,90
"17050","Q10",36,199,"Crepis acuminata","Y","N",0.755692230706882,0.325166597493424,1,0,0,91
"17051","Q10",36,200,"Crepis acuminata","Y","N",0.823353379207396,0.337225370942154,1,0,0,92
"17052","Q10",36,201,"Crepis acuminata","Y","N",0.838839394846819,0.303372230285626,1,0,0,93
"17053","Q10",36,202,"Crepis acuminata","Y","N",0.84352121516368,0.288606495896874,1,0,0,94
"17054","Q10",36,203,"Crepis acuminata","Y","N",0.874493238630024,0.316337261547701,1,0,0,95
"17055","Q10",36,204,"Crepis acuminata","Y","N",0.884577152701916,0.325700902181421,1,0,0,96
"17056","Q10",36,205,"Crepis acuminata","Y","N",0.927073644928993,0.33758551156749,1,0,0,97
"17057","Q10",36,206,"Crepis acuminata","Y","N",0.96020651214735,0.327141456870263,1,0,0,98
"17058","Q10",36,207,"Crepis acuminata","Y","N",0.950482738700795,0.32029880061389,1,0,0,99
"17059","Q10",36,208,"Crepis acuminata","Y","N",0.868370855811823,0.242148464603607,1,0,0,100
"17060","Q10",36,209,"Crepis acuminata","Y","N",0.854325402673742,0.233505105220558,1,0,0,101
"17061","Q10",36,210,"Crepis acuminata","Y","N",0.838119113596147,0.229183433341533,1,0,0,102
"17062","Q10",36,211,"Crepis acuminata","Y","N",0.832356879215781,0.206854761445737,1,0,0,103
"17063","Q10",36,212,"Crepis acuminata","Y","N",0.850003730794715,0.191008612993479,1,0,0,104
"17064","Q10",36,213,"Crepis acuminata","Y","N",0.865849879246974,0.18704707392729,1,0,0,105
"17065","Q10",36,214,"Crepis acuminata","Y","N",0.8590072229906,0.158956167651128,1,0,0,106
"17066","Q10",36,215,"Crepis acuminata","Y","N",0.837758972970813,0.169400222348355,1,0,0,107
"17068","Q10",36,217,"Crepis acuminata","N","N",0.944720496507927,0.210456159886591,1,1,0,108
"17069","Q10",36,218,"Crepis acuminata","Y","N",0.922391832424633,0.222700909897996,1,0,0,109
"17072","Q10",36,221,"Crepis acuminata","Y","N",0.590504769615539,0.547220824262728,1,0,0,110
"17073","Q10",36,222,"Crepis acuminata","Y","N",0.598609277435586,0.524933417991972,1,0,0,111
"17074","Q10",36,223,"Crepis acuminata","Y","N",0.648046793106629,0.543168566446453,1,0,0,112
"17075","Q10",36,224,"Crepis acuminata","Y","N",0.676412574383048,0.605978519629951,1,0,0,113
"17076","Q10",36,225,"Crepis acuminata","Y","N",0.864437207370659,0.523312519552962,1,0,0,114
"17077","Q10",36,226,"Crepis acuminata","Y","N",0.880241004260378,0.525338644554849,1,0,0,115
"17078","Q10",36,227,"Crepis acuminata","Y","N",0.864842433933537,0.5423581133207,1,0,0,116
"17079","Q10",36,228,"Crepis acuminata","Y","N",0.587668191487897,0.640017464974151,1,0,0,117
"17080","Q10",36,229,"Crepis acuminata","Y","N",0.352839136581696,0.554325722706845,1,0,0,118
"17081","Q10",36,230,"Crepis acuminata","Y","N",0.347603855326819,0.56086982427544,1,0,0,119
"17082","Q10",36,231,"Crepis acuminata","Y","N",0.336697019379161,0.56086982427544,1,0,0,120
"17083","Q10",36,232,"Crepis acuminata","Y","N",0.329716636560161,0.570904113347285,1,0,0,121
"17084","Q10",36,233,"Crepis acuminata","Y","N",0.361128331901916,0.566105105530315,1,0,0,122
"17085","Q10",36,234,"Crepis acuminata","Y","N",0.428314464776988,0.581374683669536,1,0,0,123
"17086","Q10",36,235,"Crepis acuminata","Y","N",0.424388003835831,0.588355058676037,1,0,0,124
"17087","Q10",36,236,"Crepis acuminata","Y","N",0.390358667866638,0.610605011821758,1,0,0,125
"17088","Q10",36,237,"Crepis acuminata","Y","N",0.452745785112241,0.590972699303475,1,0,0,126
"17089","Q10",36,238,"Crepis acuminata","Y","N",0.546108332074192,0.606242277442695,1,0,0,127
"17090","Q10",36,239,"Crepis acuminata","Y","N",0.567485738344101,0.668193121250392,1,0,0,128
"17091","Q10",36,240,"Crepis acuminata","Y","N",0.494628050776247,0.631982418091668,1,0,0,129
"17092","Q10",36,241,"Crepis acuminata","Y","N",0.479794746074933,0.624129488396854,1,0,0,130
"17093","Q10",36,242,"Crepis acuminata","Y","N",0.478485925761214,0.690443074396113,1,0,0,131
"17094","Q10",36,243,"Crepis acuminata","Y","N",0.489392769521371,0.697859722840522,1,0,0,132
"17095","Q10",36,244,"Crepis acuminata","Y","N",0.468015363251461,0.693933261899365,1,0,0,133
"17096","Q10",36,245,"Crepis acuminata","Y","N",0.425260550711644,0.671683308753642,1,0,0,134
"17097","Q10",36,246,"Crepis acuminata","Y","N",0.36767244128301,0.712693027541836,1,0,0,135
"17098","Q10",36,247,"Crepis acuminata","Y","N",0.35240286314379,0.718364582234618,1,0,0,136
"17099","Q10",36,248,"Crepis acuminata","Y","N",0.390794941304544,0.719673402548337,1,0,0,137
"17100","Q10",36,249,"Crepis acuminata","Y","N",0.422206636646298,0.713565574417648,1,0,0,138
"17101","Q10",36,250,"Crepis acuminata","Y","N",0.427441917901175,0.744977269759402,1,0,0,139
"17102","Q10",36,251,"Crepis acuminata","Y","N",0.460598706994555,0.772462504160001,1,0,0,140
"17103","Q10",36,252,"Crepis acuminata","Y","N",0.484593753891901,0.766790949467219,1,0,0,141
"17104","Q10",36,253,"Crepis acuminata","Y","N",0.484593753891901,0.781187972918127,1,0,0,142
"17105","Q10",36,254,"Crepis acuminata","Y","N",0.483284933578182,0.737560621314995,1,0,0,143
"17106","Q10",36,255,"Crepis acuminata","Y","N",0.519495644549406,0.781187972918127,1,0,0,144
"17107","Q10",36,256,"Crepis acuminata","Y","N",0.529529933621252,0.796457551057348,1,0,0,145
"17108","Q10",36,257,"Crepis acuminata","Y","N",0.497245691403685,0.796457551057348,1,0,0,146
"17109","Q10",36,258,"Crepis acuminata","Y","N",0.468015363251461,0.81739868388935,1,0,0,147
"17110","Q10",36,259,"Crepis acuminata","Y","N",0.455363425739679,0.807364394817506,1,0,0,148
"17111","Q10",36,260,"Crepis acuminata","Y","N",0.3807606444202,0.815653590137726,1,0,0,149
"17112","Q10",36,261,"Crepis acuminata","Y","N",0.542181871133034,0.705276371284929,1,0,0,150
"17113","Q10",36,262,"Crepis acuminata","Y","N",0.532147574248691,0.720982222862056,1,0,0,151
"17114","Q10",36,263,"Crepis acuminata","Y","N",0.556578894583944,0.721418496299962,1,0,0,152
"17115","Q10",36,264,"Crepis acuminata","Y","N",0.569230832095726,0.718800855672524,1,0,0,153
"17116","Q10",36,265,"Crepis acuminata","Y","N",0.580137668043384,0.733634160373838,1,0,0,154
"17117","Q10",36,266,"Crepis acuminata","Y","N",0.581882761795009,0.74410472288359,1,0,0,155
"17118","Q10",36,267,"Crepis acuminata","Y","N",0.60064252743748,0.743232176007777,1,0,0,156
"17119","Q10",36,268,"Crepis acuminata","Y","N",0.59715233993423,0.758938027584905,1,0,0,157
"17120","Q10",36,269,"Crepis acuminata","Y","N",0.616784652452513,0.762428215088156,1,0,0,158
"17121","Q10",36,270,"Crepis acuminata","Y","N",0.546980878950005,0.620203027455697,1,0,0,159
"17122","Q10",36,271,"Crepis acuminata","Y","N",0.534765214876127,0.627183402462198,1,0,0,160
"17126","Q10",36,275,"Crepis acuminata","N","N",0.429623285090707,0.65074217592164,1,0,0,161
"17127","Q10",36,276,"Crepis acuminata","N","N",0.552216160204879,0.804310472939661,2,0,0,18
"17130","Q10",36,279,"Crepis acuminata","Y","N",0.495873613277406,0.994804965304573,1,0,0,162
"17131","Q10",36,280,"Crepis acuminata","Y","N",0.479879824200011,0.98629763717165,1,0,0,163
"17132","Q10",36,281,"Crepis acuminata","Y","N",0.464906910123568,0.95975474652193,1,0,0,164
"17133","Q10",36,282,"Crepis acuminata","Y","N",0.576182847727201,0.98629763717165,1,0,0,165
"17134","Q10",36,283,"Crepis acuminata","Y","N",0.666020300935869,0.982554402793164,1,0,0,166
"17135","Q10",36,284,"Crepis acuminata","Y","N",0.69698700408971,0.975067949661191,1,0,0,167
"17136","Q10",36,285,"Crepis acuminata","Y","N",0.678951449385411,0.954990644954994,1,0,0,168
"17137","Q10",36,286,"Crepis acuminata","Y","N",0.724891058803196,0.953969762141543,1,0,0,169
"17138","Q10",36,287,"Crepis acuminata","Y","N",0.759941277585839,0.916877785544497,1,0,0,170
"17139","Q10",36,288,"Crepis acuminata","Y","N",0.761642746337423,0.937975973064147,1,0,0,171
"17140","Q10",36,289,"Crepis acuminata","Y","N",0.709918152539252,0.837249129220338,1,0,0,172
"17141","Q10",36,290,"Crepis acuminata","Y","N",0.597281035246851,0.831804433902767,1,0,0,173
"17142","Q10",36,291,"Crepis acuminata","Y","N",0.586731941487025,0.836908840157521,1,0,0,174
"17143","Q10",36,292,"Crepis acuminata","Y","N",0.569036691470546,0.827040332335829,1,0,0,175
"17144","Q10",36,293,"Crepis acuminata","Y","N",0.542493800820826,0.912453965227878,1,0,0,176
"17145","Q10",36,294,"Crepis acuminata","N","N",0.569036691470546,0.856305558925585,4,0,0,14
"17154","Q10",36,303,"Crepis acuminata","Y","N",0.918054676170594,0.789040027612939,1,0,0,177
"17155","Q10",36,304,"Crepis acuminata","Y","N",0.887904676142514,0.830013097963598,1,0,0,178
"17156","Q10",36,305,"Crepis acuminata","Y","N",0.942020051192913,0.858230402677377,1,0,0,179
"17157","Q10",36,306,"Crepis acuminata","Y","N",0.879014293321734,0.893405394897637,1,0,0,180
"17158","Q10",36,307,"Crepis acuminata","Y","N",0.858141222989794,0.864801551121,1,0,0,181
"17159","Q10",36,308,"Crepis acuminata","Y","N",0.837654691720716,0.888766933955817,1,0,0,182
"17160","Q10",36,309,"Crepis acuminata","Y","N",0.807504691692636,0.883741933951138,1,0,0,183
"17161","Q10",36,310,"Crepis acuminata","Y","N",0.802093160437596,0.868666933937098,1,0,0,184
"17162","Q10",36,311,"Crepis acuminata","Y","N",0.775808551038117,0.871372707377117,1,0,0,185
"17163","Q10",36,312,"Crepis acuminata","Y","N",0.813689308885896,0.995451527805176,1,0,0,186
"17172","Q10",36,321,"Crepis acuminata","N","N",0.093854184844278,0.443591432287733,7,1,0,5
"17176","Q10",36,325,"Crepis acuminata","N","N",0.022120838076576,0.323363246732582,6,1,0,9
"17179","Q10",36,328,"Crepis acuminata","N","N",0.669590083933771,0.239007302781232,2,1,0,22
"17180","Q10",36,329,"Crepis acuminata","N","N",0.648651508881975,0.269779474729832,5,1,0,11
"17183","Q10",36,332,"Crepis acuminata","N","N",0.608134170567797,0.792981522324219,6,1,0,7
"17184","Q10",36,333,"Crepis acuminata","N","N",0.42600218520984,0.634100197258293,4,0,0,13
"17191","Q10",37,98,"Crepis acuminata","Y","N",0.33251759750027,0.902736918343828,1,1,0,187
"17203","Q10",37,110,"Crepis acuminata","Y","N",0.579036769604859,0.832302863590731,1,1,0,188
"17205","Q10",37,112,"Crepis acuminata","Y","N",0.580858339919055,0.819551871391355,1,0,0,189
"17228","Q10",37,135,"Crepis acuminata","Y","N",0.950297652763122,0.33238958968765,1,0,0,190
"17230","Q10",37,137,"Crepis acuminata","N","N",0.961696230898737,0.230277355217551,2,0,0,108
"17236","Q10",37,143,"Crepis acuminata","Y","N",0.726125675991846,0.206530323945436,1,0,0,191
"17237","Q10",37,144,"Crepis acuminata","Y","N",0.658209168116094,0.189907402054954,1,0,0,192
"17238","Q10",37,145,"Crepis acuminata","N","N",0.685755722829248,0.261623433371745,3,0,0,22
"17240","Q10",37,147,"Crepis acuminata","N","N",0.995891957493085,0.194656808309378,1,1,0,193
"17243","Q10",37,150,"Crepis acuminata","N","N",0.448444675733236,0.132203534813713,1,0,0,194
"17245","Q10",37,152,"Crepis acuminata","Y","N",0.375184370977506,0.10571208947654,1,0,0,195
"17246","Q10",37,153,"Crepis acuminata","Y","N",0.333975449064128,0.105057980100931,1,0,0,196
"17247","Q10",37,154,"Crepis acuminata","Y","N",0.309446331853784,0.10571208947654,1,0,0,197
"17248","Q10",37,155,"Crepis acuminata","Y","N",0.373549097538484,0.03801172222599,1,0,0,198
"17249","Q10",37,156,"Crepis acuminata","Y","N",0.381725472546099,0.032124730033007,1,0,0,199
"17250","Q10",37,157,"Crepis acuminata","Y","N",0.336591886566564,0.015444933142473,1,0,0,200
"17251","Q10",37,158,"Crepis acuminata","Y","N",0.24305418335445,0.018388425332714,1,0,0,201
"17268","Q10",37,175,"Crepis acuminata","N","N",0.195504448935167,0.416261167890762,3,1,1,23
"17270","Q10",37,177,"Crepis acuminata","Y","N",0.106702901977464,0.60212487118886,1,0,0,202
"17271","Q10",37,178,"Crepis acuminata","Y","N",0.126528362933427,0.588907902426551,1,0,0,203
"17272","Q10",37,179,"Crepis acuminata","Y","N",0.12941957387362,0.581473347732127,1,0,0,204
"17274","Q10",37,181,"Crepis acuminata","N","N",0.115789566048426,0.486476347643655,2,0,0,58
"17276","Q10",37,183,"Crepis acuminata","N","N",0.0215312761547,0.3380481086791,7,1,0,9
"17279","Q10",37,186,"Crepis acuminata","N","N",0.092993648666199,0.455801683464462,8,1,0,5
"17282","Q10",37,189,"Crepis acuminata","N","N",0.474553173277031,0.01450672413502,3,1,0,19
"17286","Q10",37,193,"Crepis acuminata","N","N",0.653418794099478,0.278129768679686,6,1,0,11
"17287","Q10",37,194,"Crepis acuminata","N","N",0.61940556180727,0.80643014600074,7,1,0,7
"17291","Q10",38,82,"Crepis acuminata","N","N",0.316413589672773,0.89631764490035,2,1,0,187
"17305","Q10",38,96,"Crepis acuminata","N","N",0.498209339842082,0.013422417515589,1,1,0,205
"17325","Q10",38,116,"Crepis acuminata","N","N",0.7155539181695,0.380657152232604,1,0,0,206
"17333","Q10",38,124,"Crepis acuminata","N","N",0.993644566865993,0.201539738003286,2,1,0,193
"17343","Q10",38,134,"Crepis acuminata","Y","N",0.888340715205421,0.980475160603727,1,0,0,207
