"","Point est.","Upper C.I."
"intYr[4,3]",1.00091510348356,1.00303836599363
"intYr[1,4]",1.00105395315589,1.0026402296809
"intYr[2,4]",1.00126138945392,1.0035337240709
"intYr[3,4]",1.00130021700292,1.00369308939259
"intYr[4,4]",1.00209036320723,1.00543728442311
"intYr[1,5]",1.00188210211631,1.00618653578465
"intYr[2,5]",1.00062182565921,1.00109592781714
"intYr[3,5]",1.00193981779967,1.00528886973375
"intYr[4,5]",1.00174237898113,1.00513947510012
"intYr[1,6]",1.00325134222746,1.01105040924829
"intYr[2,6]",1.00071002561321,1.00173702597402
"intYr[3,6]",1.0019336796095,1.00402469202314
"intYr[4,6]",1.00079202539259,1.0028048017466
"intYr[1,7]",1.00021225234297,1.00057785499601
"intYr[2,7]",1.00087197050191,1.0030935099776
"intYr[3,7]",1.00180760872492,1.00401821573486
"intYr[4,7]",1.00193356161357,1.00462544671916
"intYr[1,8]",1.00005535543353,1.00010467618097
"intYr[2,8]",1.00057981216792,1.00213386522957
"intYr[3,8]",1.00217332923987,1.00426256116309
"intYr[4,8]",1.00142307045665,1.00264846508389
"intYr[1,9]",1.0001470810322,1.00047652373684
"intYr[2,9]",1.00034424178341,1.00119077713845
"intYr[3,9]",1.00162369321864,1.00390514323829
"intYr[4,9]",1.00156141093832,1.00385404607385
"intYr[1,10]",1.00048010339387,1.00153090954441
"intYr[2,10]",1.00116946402787,1.00405390767974
"intYr[3,10]",1.00150722612016,1.00306878668638
"intYr[4,10]",1.00184808647147,1.00279634775091
"intYr[1,11]",1.00102254764964,1.00368181258189
"intYr[2,11]",1.00040278929696,1.00148363632376
"intYr[3,11]",1.00172659035611,1.00354913695989
"intYr[4,11]",1.00215144575303,1.00753573211347
"intYr[1,12]",1.00091322579363,1.00335476651576
"intYr[2,12]",1.00052286005338,1.00160281351325
"intYr[3,12]",1.00167200212274,1.00376755632567
"intYr[4,12]",1.00213037009307,1.00776587524669
"intYr[1,13]",1.00035619186308,1.00080281282614
"intYr[2,13]",1.00135422541698,1.00322533654837
"intYr[3,13]",1.00190267349633,1.00551541893205
"intYr[4,13]",1.00057568210125,1.00165981014619
"intercept[1]",1.00029156445552,1.00087932698273
"intercept[2]",1.00055115183742,1.0016248544148
"intercept[3]",1.00210881047346,1.00478248840003
"intercept[4]",1.00223025246205,1.00604496833814
"rain1[1]",1.00342173494989,1.01028807987849
"rain1[2]",1.00053076619646,1.00189784683439
"rain1[3]",1.00133251260902,1.00412692602798
"rain1[4]",1.00173835570676,1.00606318158946
"rain2[1]",1.00055978518424,1.00177308797869
"rain2[2]",1.00102507604015,1.00272473341723
"rain2[3]",1.00046205512039,1.00162482117229
"rain2[4]",1.00140119895868,1.00498334545301
"rainLag[1]",1.00145652254194,1.00393833019558
"rainLag[2]",1.00069450092716,1.00155858975312
"rainLag[3]",1.00014803783701,1.00055773720912
"rainLag[4]",1.00072888279192,1.00206900100654
"tau[1]",1.00001312147641,1.00002525482481
"tau[2]",1.00004397518467,1.00009911305264
"tau[3]",1.00006661200782,1.00008957317346
"tau[4]",0.99999967975253,1.00000089758385
"temp1[1]",1.00296349817997,1.00759653589247
"temp1[2]",1.00175399198172,1.00581185469946
"temp1[3]",1.00151530999298,1.00558155632694
"temp1[4]",1.00160913788548,1.00548352933146
"temp2[1]",1.00105528863449,1.00259110068014
"temp2[2]",1.00045691039538,1.00137390123668
"temp2[3]",1.0008949776657,1.00267718060242
"temp2[4]",1.00057671354055,1.00064609193502
