"","Point est.","Upper C.I."
"intYr[3,9]",1.00441554560543,1.01554722004854
"intYr[4,9]",1.00450335378849,1.01547516076355
"intYr[1,10]",1.00153992225753,1.00316634762756
"intYr[2,10]",1.00103461979096,1.00296805273789
"intYr[3,10]",1.00317372162296,1.01054361068779
"intYr[4,10]",1.00430274288266,1.01448735018722
"intYr[1,11]",1.00132075078325,1.00322134301125
"intYr[2,11]",1.0042182385467,1.00542378296115
"intYr[3,11]",1.00357229880086,1.01076927084833
"intYr[4,11]",1.00477306559447,1.01694933014062
"intYr[1,12]",1.00295704591824,1.00358547235031
"intYr[2,12]",1.00010380377935,1.00015228953092
"intYr[3,12]",1.00546367918367,1.0167160805379
"intYr[4,12]",1.00798647277317,1.0268275034612
"intYr[1,13]",1.00352085688033,1.01062851340133
"intYr[2,13]",1.00271471093696,1.00718713507907
"intYr[3,13]",1.0012371659231,1.00171275770459
"intYr[4,13]",1.00925831861429,1.03083877792296
"intercept[1]",1.00118925653505,1.00149499703974
"intercept[2]",1.00060304264598,1.00147052375772
"intercept[3]",1.00252932280419,1.00868414078202
"intercept[4]",1.00034549430145,1.00095118408731
"nb[1]",0.999997176251107,1.0000052302014
"nb[2]",1.00000522447606,1.00003155403338
"nb[3]",1.00000303468403,1.00002470965854
"nb[4]",1.00001873434883,1.00008537527905
"rain1[1]",1.0141708945909,1.0358891133139
"rain1[2]",1.00599910079877,1.0123854448437
"rain1[3]",1.00688154382726,1.01722066931378
"rain1[4]",1.01358423593324,1.04472848504089
"rain2[1]",1.00480552558254,1.0087471717325
"rain2[2]",1.00297677563266,1.00381052597258
"rain2[3]",1.00340150951044,1.00881484626142
"rain2[4]",1.00753523910762,1.0266133387128
"temp1[1]",1.00437220860161,1.01352129582137
"temp1[2]",1.00549953855076,1.00788134420692
"temp1[3]",1.00541000262703,1.00891657678177
"temp1[4]",1.00349015284548,1.01070929786937
"temp2[1]",1.00656359846583,1.01656704706463
"temp2[2]",1.00565708231803,1.00778464871557
"temp2[3]",1.00968360203569,1.02731120059837
"temp2[4]",1.00701481251793,1.02105028526818
