"","Point est.","Upper C.I."
"betaSpp[4]",1.00021628777231,1.00049636325163
"intG[1,1]",1.01298112057593,1.0274831626427
"intG[2,1]",1.0011892328318,1.00244978472334
"intG[3,1]",1.00072173083579,1.0020289565498
"intG[4,1]",1.000166472777,1.0006023957383
"intG[1,2]",1.01262051569754,1.02621289904592
"intG[2,2]",1.00066299511153,1.00105167271618
"intG[3,2]",1.00072686451508,1.00198315511202
"intG[4,2]",1.00002670655332,1.00009311055348
"intG[1,3]",1.01341235652773,1.02822203039946
"intG[2,3]",1.00132672346678,1.00282658107115
"intG[3,3]",1.00088082159174,1.00236848718627
"intG[4,3]",1.00026333573447,1.00090218718028
"intG[1,4]",1.01313998979891,1.02806289184623
"intG[2,4]",1.00094390139347,1.00242735907894
"intG[3,4]",1.0007583770635,1.00226864296523
"intG[4,4]",1.00009571575251,1.00035241321668
"intG[1,5]",1.01203505263779,1.02560270901327
"intG[2,5]",1.00037970839475,1.00064508340184
"intG[3,5]",1.00059682282308,1.00151226265402
"intG[4,5]",1.00016757015208,1.0005356708344
"intG[1,6]",1.0122735906521,1.02602221151985
"intG[2,6]",1.00093461724035,1.00240068389138
"intG[3,6]",1.00118005887606,1.00328170836524
"intG[4,6]",1.00022076221686,1.00077883219742
"intYr[1,1]",1.01182143151132,1.03333641223487
"intYr[2,1]",1.00116830445598,1.00293363642051
"intYr[3,1]",1.00311966542131,1.008321526142
"intYr[4,1]",1.00018310307724,1.00065298163151
"intYr[1,2]",1.00897482819842,1.02322072409115
"intYr[2,2]",1.00120963912371,1.00273206099219
"intYr[3,2]",1.00280819363283,1.00771909543148
"intYr[4,2]",1.00008517917501,1.00008593364889
"intYr[1,3]",1.00317139138592,1.00736976311006
"intYr[2,3]",1.00117729827168,1.00307875098272
"intYr[3,3]",1.0046110967352,1.0135377034423
"intYr[4,3]",1.00064486340793,1.00211083353641
"intYr[1,4]",1.01129572727538,1.03791543084818
"intYr[2,4]",1.00097894170183,1.00279182957606
"intYr[3,4]",1.00453889117712,1.01293862966561
"intYr[4,4]",1.00071948329266,1.0024227327208
"intYr[1,5]",1.00048532332582,1.0012181051771
"intYr[2,5]",1.00130946517615,1.00324668667377
"intYr[3,5]",1.00417804626675,1.01240847156075
"intYr[4,5]",1.00077336486523,1.00274812686428
"intYr[1,6]",1.00330288145973,1.00832628662359
"intYr[2,6]",1.0009117206202,1.00232453610882
"intYr[3,6]",1.00347640330298,1.00966347334631
"intYr[4,6]",1.00127012915648,1.00439470381515
"intYr[1,7]",1.00395550172584,1.01033215630598
"intYr[2,7]",1.00119395312535,1.00290380037186
"intYr[3,7]",1.00322278888227,1.00788130740977
"intYr[4,7]",1.00021444236702,1.00060675909836
"intYr[1,8]",1.00684294639785,1.01621469681485
"intYr[2,8]",1.00095065187306,1.00273783471047
"intYr[3,8]",1.00266676522552,1.00625950997986
"intYr[4,8]",1.00031976825427,1.00120076081866
"intYr[1,9]",1.00651773039215,1.01720851233785
"intYr[2,9]",1.00166325189675,1.00401410535206
"intYr[3,9]",1.00315554679801,1.00880121385516
"intYr[4,9]",1.00005025848191,1.00010561846152
"intYr[1,10]",1.00505485953173,1.00765980443449
"intYr[2,10]",1.00104662014827,1.00348825752599
"intYr[3,10]",1.00338021627125,1.00907009440909
"intYr[4,10]",1.00022509693059,1.0008362229111
"intYr[1,11]",1.0093406132992,1.02647676201058
"intYr[2,11]",1.00212318800375,1.00584138840657
"intYr[3,11]",1.00344851869031,1.00980255794951
"intYr[4,11]",1.00105439934818,1.00363227900402
"intYr[1,12]",1.00423621758645,1.00885814673458
"intYr[2,12]",1.00217792032048,1.00558299064184
"intYr[3,12]",1.00323696882906,1.01015753154132
"intYr[4,12]",1.00076394633521,1.00267625654184
"intYr[1,13]",1.00191502749328,1.00647059001373
"intYr[2,13]",1.00145913418276,1.00361379115213
"intYr[3,13]",1.00397808399641,1.0112202290001
"intYr[4,13]",1.00207503207834,1.00762107812895
"intercept[1]",1.00573696906764,1.01388381416061
"intercept[2]",1.00269883136587,1.00617664898284
"intercept[3]",1.00480925870675,1.01317722394122
"intercept[4]",1.00020875213933,1.00072045431545
"rain1[1]",1.00624646412581,1.01950723567972
"rain1[2]",1.00149915869492,1.00422970748786
"rain1[3]",1.00313401380003,1.01002654281437
"rain1[4]",1.00379456389618,1.01241856254219
"rain2[1]",1.006487940664,1.01418947027333
"rain2[2]",1.00075565038392,1.00219990965448
"rain2[3]",1.0004667201339,1.00099281697804
"rain2[4]",1.00048114708082,1.00059238918619
"temp1[1]",1.01628307053193,1.05428618000577
"temp1[2]",1.00321456697609,1.01083426203643
"temp1[3]",1.00267525951556,1.0081988707027
"temp1[4]",1.00185198973051,1.00556309761925
"temp2[1]",1.00259594772095,1.0051925092616
"temp2[2]",1.00132185485208,1.00350329050017
"temp2[3]",1.00191579196141,1.0052456850215
"temp2[4]",1.00196712191381,1.00622880934726
