"","quad","year","OBJECTID","species","seedling","stem","x","y","age","survives","dormancy","trackID"
"16833","Q10",33,53,"Phlox hoodii","N","N",0.328343250244686,0.05700819767778,4,1,0,5
"16867","Q10",34,71,"Phlox hoodii","N","N",0.088908714460891,0.608604019632396,5,0,0,4
"16872","Q10",34,76,"Phlox hoodii","N","N",0.287513664385037,0.070796760192225,5,0,0,5
"16873","Q10",34,77,"Phlox hoodii","N","N",0.071046108261869,0.588201771676505,1,0,0,8
"16874","Q10",34,78,"Phlox hoodii","N","N",0.158034568162526,0.629708437954353,1,1,0,9
"16875","Q10",34,79,"Phlox hoodii","N","N",0.261232017651873,0.497734231855263,5,1,0,6
"16935","Q10",35,99,"Phlox hoodii","N","N",0.334486030104431,0.052611256015845,1,1,0,10
"16945","Q10",35,109,"Phlox hoodii","N","N",0.152118780278235,0.633656082630931,2,1,0,9
"16946","Q10",35,110,"Phlox hoodii","N","N",0.270521946535158,0.494199120613639,6,1,0,6
"16947","Q10",35,111,"Phlox hoodii","N","N",0.156380123902774,0.540677352038513,1,0,0,11
"17173","Q10",36,322,"Phlox hoodii","N","N",0.26128458219896,0.484758272719295,7,1,0,6
"17174","Q10",36,323,"Phlox hoodii","N","N",0.150513475135611,0.612601646298827,3,1,0,9
"17178","Q10",36,327,"Phlox hoodii","N","N",0.325550886671805,0.059119014558033,2,1,0,10
"17218","Q10",37,125,"Phlox hoodii","Y","N",0.739942136942214,0.464783011685951,1,1,0,12
"17220","Q10",37,127,"Phlox hoodii","Y","N",0.413273878825479,0.493320949212529,1,1,0,13
"17260","Q10",37,167,"Phlox hoodii","N","N",0.388317761614737,0.415286636639855,1,1,0,14
"17280","Q10",37,187,"Phlox hoodii","N","N",0.27548203987409,0.509915451878478,8,1,0,6
"17281","Q10",37,188,"Phlox hoodii","N","N",0.144383129425751,0.64850343722509,4,1,0,9
"17283","Q10",37,190,"Phlox hoodii","N","N",0.323387791511519,0.06926716842587,3,1,0,10
"17292","Q10",38,83,"Phlox hoodii","N","N",0.054012315990891,0.589129113364257,1,0,0,15
"17293","Q10",38,84,"Phlox hoodii","N","N",0.02221711283628,0.509186894539806,1,1,0,16
"17320","Q10",38,111,"Phlox hoodii","N","N",0.73449526193714,0.457761910116912,2,1,0,12
"17349","Q10",38,140,"Phlox hoodii","N","N",0.762706558838414,0.921103738673433,1,1,0,17
"17356","Q10",38,147,"Phlox hoodii","N","N",0.261151164829276,0.050679587968692,1,1,0,18
"17357","Q10",38,148,"Phlox hoodii","N","N",0.228683153298881,0.052439918203273,1,1,0,19
"17358","Q10",38,149,"Phlox hoodii","N","N",0.282984455425639,0.040750529353369,1,0,0,20
"17359","Q10",38,150,"Phlox hoodii","N","N",0.298925909101811,0.103502770170615,4,0,0,10
"17360","Q10",38,151,"Phlox hoodii","N","N",0.370897392875024,0.036129121332456,1,0,0,21
"17361","Q10",38,152,"Phlox hoodii","N","N",0.366648568376136,0.005017080465734,1,1,0,22
"17362","Q10",38,153,"Phlox hoodii","N","N",0.442661235558005,0.07060210111166,1,0,0,23
"17363","Q10",38,154,"Phlox hoodii","N","N",0.377591193671817,0.109240468266923,1,1,0,24
"17373","Q10",38,164,"Phlox hoodii","N","N",0.395743950427615,0.410253363366226,2,1,0,14
"17375","Q10",38,166,"Phlox hoodii","N","N",0.05050540691407,0.627019377361873,1,0,0,25
"17376","Q10",38,167,"Phlox hoodii","N","N",0.011261723797919,0.668592974458541,1,1,0,26
"17377","Q10",38,168,"Phlox hoodii","N","N",0.131020667827253,0.642001090582514,5,1,0,9
"17378","Q10",38,169,"Phlox hoodii","N","N",0.061428320275853,0.602365115244679,1,0,0,27
"17379","Q10",38,170,"Phlox hoodii","N","N",0.263461964724964,0.533683637474785,1,0,0,28
"17380","Q10",38,171,"Phlox hoodii","N","N",0.253663720261952,0.48865637931447,1,1,0,29
"17381","Q10",38,172,"Phlox hoodii","N","N",0.280594481533861,0.474505537392749,1,0,0,30
"17382","Q10",38,173,"Phlox hoodii","N","N",0.27935691943972,0.491019787334624,9,0,0,6
"17408","Q10",39,119,"Phlox hoodii","N","N",0.783683176045451,0.89542629333702,2,0,0,17
"17412","Q10",39,123,"Phlox hoodii","N","N",0.510488363291018,0.794575879180596,1,1,0,31
"17455","Q10",39,166,"Phlox hoodii","N","N",0.741239090068421,0.454617027301484,3,1,0,12
"17468","Q10",39,179,"Phlox hoodii","N","N",0.423924275011956,0.478602908417579,3,1,1,13
"17469","Q10",39,180,"Phlox hoodii","N","N",0.404773175547161,0.400963425180418,3,1,0,14
"17470","Q10",39,181,"Phlox hoodii","N","N",0.233206041813356,0.592673948337755,1,0,0,32
"17471","Q10",39,182,"Phlox hoodii","N","N",0.265287868966524,0.483632836734459,2,1,0,29
"17474","Q10",39,185,"Phlox hoodii","N","N",0.123280781884977,0.648515592039979,6,1,0,9
"17477","Q10",39,188,"Phlox hoodii","N","N",0.218837658812664,0.023724817079516,2,1,0,19
"17478","Q10",39,189,"Phlox hoodii","N","N",0.268276144136943,0.044081251030996,2,1,0,18
"17480","Q10",39,191,"Phlox hoodii","N","N",0.366907880959085,0.082149452346097,2,1,0,24
"17486","Q10",40,57,"Phlox hoodii","N","N",0.018463198770283,0.496047011715068,3,1,1,16
"17560","Q10",40,131,"Phlox hoodii","N","N",0.023712165792894,0.649479434831975,3,1,1,26
"17561","Q10",40,132,"Phlox hoodii","N","N",0.270585614346238,0.468837775233234,3,1,0,29
"17562","Q10",40,133,"Phlox hoodii","N","N",0.116139268611535,0.617579741430134,7,1,0,9
"17563","Q10",40,134,"Phlox hoodii","N","N",0.1566822396517,0.698557512075983,1,1,0,33
"17564","Q10",40,135,"Phlox hoodii","N","N",0.170695098025321,0.669973486176148,1,1,0,34
"17567","Q10",40,138,"Phlox hoodii","N","N",0.325440159998377,0.085555806025664,3,0,0,24
"17568","Q10",40,139,"Phlox hoodii","N","N",0.33475669212808,0.026673478665513,3,1,1,22
"17569","Q10",40,140,"Phlox hoodii","N","N",0.411574446626463,0.470283145366714,4,0,0,13
"17570","Q10",40,141,"Phlox hoodii","N","N",0.396068278356374,0.399965801359482,4,1,0,14
"17575","Q10",40,146,"Phlox hoodii","N","N",0.71495301810077,0.449455965684716,4,1,0,12
"17576","Q10",40,147,"Phlox hoodii","N","N",0.501491737761306,0.770852982488536,2,1,0,31
"17583","Q10",41,75,"Phlox hoodii","N","N",0.024136144088067,0.500807269532001,4,1,0,16
"17588","Q10",41,80,"Phlox hoodii","N","N",0.392932800681536,0.09945088634571,1,1,0,35
"17589","Q10",41,81,"Phlox hoodii","N","N",0.371305503786394,0.086861862896485,1,0,0,36
"17590","Q10",41,82,"Phlox hoodii","N","N",0.434573425720317,0.047803605047609,1,0,0,37
"17593","Q10",41,85,"Phlox hoodii","N","N",0.29673973809195,0.02230275346136,1,0,0,38
"17647","Q10",41,139,"Phlox hoodii","N","N",0.144402556818068,0.706924010172636,2,0,0,33
"17648","Q10",41,140,"Phlox hoodii","N","N",0.121375129756086,0.728024153161488,1,1,0,39
"17649","Q10",41,141,"Phlox hoodii","N","N",0.164203387485548,0.665834081046501,2,1,0,34
"17650","Q10",41,142,"Phlox hoodii","N","N",0.02128908545582,0.577431489512798,1,1,0,40
"17651","Q10",41,143,"Phlox hoodii","N","N",0.111721268304219,0.613957000839435,8,1,0,9
"17653","Q10",41,145,"Phlox hoodii","N","N",0.262643062743234,0.500018018451602,4,1,0,29
"17654","Q10",41,146,"Phlox hoodii","N","N",0.278085714610338,0.118585003905224,1,1,0,41
"17655","Q10",41,147,"Phlox hoodii","N","N",0.270157406183251,0.060797633959436,4,1,1,18
"17656","Q10",41,148,"Phlox hoodii","N","N",0.304650059366733,0.045851623331643,4,1,0,22
"17657","Q10",41,149,"Phlox hoodii","N","N",0.255472449184889,0.025822199725346,4,0,1,19
"17658","Q10",41,150,"Phlox hoodii","N","N",0.384131763812955,0.017234683116253,1,1,0,42
"17659","Q10",41,151,"Phlox hoodii","N","N",0.463798549514138,0.026449999024358,1,1,0,43
"17660","Q10",41,152,"Phlox hoodii","N","N",0.422194824705411,0.083295782684623,1,1,0,44
"17661","Q10",41,153,"Phlox hoodii","N","N",0.394236439776238,0.125116003863214,1,1,0,45
"17662","Q10",41,154,"Phlox hoodii","N","N",0.329566433225239,0.136999745343422,1,1,0,46
"17663","Q10",41,155,"Phlox hoodii","N","N",0.395294549904829,0.38810956981965,5,1,0,14
"17667","Q10",41,159,"Phlox hoodii","N","N",0.720908619726212,0.435278530426474,5,1,0,12
"17673","Q10",41,165,"Phlox hoodii","N","N",0.503623153799144,0.775445004986387,3,1,0,31
"17681","Q10",42,100,"Phlox hoodii","N","N",0.079869472264973,0.728240871306316,1,0,0,47
"17682","Q10",42,101,"Phlox hoodii","N","N",0.080784151953325,0.685250941578778,1,0,0,48
"17684","Q10",42,103,"Phlox hoodii","N","N",0.048466815985727,0.651381582172236,5,0,1,26
"17687","Q10",42,106,"Phlox hoodii","N","N",0.269569503691645,0.531463292998052,1,0,0,49
"17696","Q10",42,115,"Phlox hoodii","N","N",0.148265105141172,0.015718519080227,1,0,0,50
"17697","Q10",42,116,"Phlox hoodii","N","N",0.184187777049627,0.028768651904882,1,0,0,51
"17698","Q10",42,117,"Phlox hoodii","N","N",0.194937917684638,0.013580831578237,1,0,0,52
"17700","Q10",42,119,"Phlox hoodii","N","N",0.353196449082028,0.01456087845415,2,0,0,42
"17701","Q10",42,120,"Phlox hoodii","N","N",0.365400777218395,0.051173855050748,1,0,0,53
"17702","Q10",42,121,"Phlox hoodii","N","N",0.337498628754909,0.073271792571329,5,0,0,22
"17703","Q10",42,122,"Phlox hoodii","N","N",0.352834628769192,0.080355612890425,1,0,0,54
"17704","Q10",42,123,"Phlox hoodii","N","N",0.384997628799145,0.088236612897766,2,0,0,35
"17711","Q10",42,130,"Phlox hoodii","N","N",0.276241394322859,0.146435402014467,1,0,0,55
"17712","Q10",42,131,"Phlox hoodii","N","N",0.246408597420074,0.13829918325689,1,0,0,56
"17729","Q10",42,148,"Phlox hoodii","N","N",0.630789761840558,0.237295980224087,1,0,0,57
"17752","Q10",42,171,"Phlox hoodii","Y","N",0.3520919881435,0.734908269750025,1,0,0,58
"17758","Q10",42,177,"Phlox hoodii","N","N",0.097783119841823,0.718508632366403,2,0,0,39
"17759","Q10",42,178,"Phlox hoodii","N","N",0.054809118754774,0.695943724549598,1,0,0,59
"17760","Q10",42,179,"Phlox hoodii","N","N",0.005051853263692,0.690620995933353,1,0,0,60
"17761","Q10",42,180,"Phlox hoodii","N","N",0.158210167714387,0.666599531316088,3,0,0,34
"17762","Q10",42,181,"Phlox hoodii","N","N",0.191378615738192,0.649501684505394,1,0,0,61
"17763","Q10",42,182,"Phlox hoodii","N","N",0.130806269245806,0.609010861631461,9,0,0,9
"17764","Q10",42,183,"Phlox hoodii","N","N",0.032055167273619,0.606916697758675,2,0,0,40
"17765","Q10",42,184,"Phlox hoodii","N","N",0.130745761524994,0.566646877622269,1,0,0,62
"17766","Q10",42,185,"Phlox hoodii","N","N",0.253023006858483,0.52834156271255,5,0,0,29
"17767","Q10",42,186,"Phlox hoodii","N","N",0.030291096715845,0.528385953588322,5,0,0,16
"17768","Q10",42,187,"Phlox hoodii","N","N",0.397356328294639,0.412659741366004,6,0,0,14
"17769","Q10",42,188,"Phlox hoodii","N","N",0.375014809474303,0.198742783546189,1,0,0,63
"17770","Q10",42,189,"Phlox hoodii","N","N",0.323068988171792,0.183054132548936,1,0,0,64
"17771","Q10",42,190,"Phlox hoodii","N","N",0.304275021138275,0.114473860199635,2,0,0,41
"17772","Q10",42,191,"Phlox hoodii","N","N",0.352195260757132,0.120025842512667,2,0,0,46
"17773","Q10",42,192,"Phlox hoodii","N","N",0.465258297895676,0.037498445970268,2,0,0,43
"17774","Q10",42,193,"Phlox hoodii","N","N",0.46798974451101,0.076197451310072,1,0,0,65
"17775","Q10",42,194,"Phlox hoodii","N","N",0.368904794667062,0.129327922867194,1,0,0,66
"17776","Q10",42,195,"Phlox hoodii","N","N",0.407768763167457,0.144960537707168,2,0,0,45
"17777","Q10",42,196,"Phlox hoodii","N","N",0.394262118087344,0.167001864052568,1,0,0,67
"17778","Q10",42,197,"Phlox hoodii","N","N",0.429854359216686,0.083709525964506,2,0,0,44
"17779","Q10",42,198,"Phlox hoodii","N","N",0.435147010290696,0.101968167691569,1,0,0,68
"17780","Q10",42,199,"Phlox hoodii","N","N",0.253148639966914,0.069876016802149,5,0,0,18
"17781","Q10",42,200,"Phlox hoodii","N","N",0.719378583811778,0.476879956308826,6,0,0,12
"17786","Q10",42,205,"Phlox hoodii","N","N",0.510819115051611,0.801578663682384,4,0,0,31
"17792","Q10",45,71,"Phlox hoodii","N","N",0.104296691037723,0.701388105656307,1,1,0,69
"17793","Q10",45,72,"Phlox hoodii","N","N",0.099867355096097,0.68781953533117,1,0,0,70
"17794","Q10",45,73,"Phlox hoodii","N","N",0.153652433271188,0.664107839996587,1,1,0,71
"17797","Q10",45,76,"Phlox hoodii","N","N",0.158568277025767,0.622756941520577,1,1,0,72
"17798","Q10",45,77,"Phlox hoodii","N","N",0.175918300479425,0.62564861339827,1,1,0,73
"17799","Q10",45,78,"Phlox hoodii","N","N",0.144399089512571,0.612636097761151,1,1,0,74
"17800","Q10",45,79,"Phlox hoodii","N","N",0.129073230123297,0.616395269639651,1,1,0,75
"17801","Q10",45,80,"Phlox hoodii","N","N",0.101891526972983,0.612636097761151,1,0,0,76
"17802","Q10",45,81,"Phlox hoodii","N","N",0.100445691034136,0.631431957153656,1,1,0,77
"17803","Q10",45,82,"Phlox hoodii","N","N",0.062564808186357,0.605985254004957,1,1,0,78
"17804","Q10",45,83,"Phlox hoodii","N","N",0.040588105040889,0.592972738367837,1,0,0,79
"17805","Q10",45,84,"Phlox hoodii","N","N",0.044058112856621,0.682903699389093,1,1,0,80
"17806","Q10",45,85,"Phlox hoodii","N","N",0.134856573878683,0.545260168010901,1,1,0,81
"17807","Q10",45,86,"Phlox hoodii","N","N",0.043185050355808,0.491127535147986,1,1,0,82
"17812","Q10",45,91,"Phlox hoodii","N","N",0.238397855225114,0.039445769102326,1,0,0,83
"17813","Q10",45,92,"Phlox hoodii","N","N",0.275939527135077,0.114529112922253,1,0,0,84
"17814","Q10",45,93,"Phlox hoodii","N","N",0.361936152215168,0.083535409768387,1,0,0,85
"17815","Q10",45,94,"Phlox hoodii","N","N",0.323084886553985,0.157309159837093,1,0,0,86
"17816","Q10",45,95,"Phlox hoodii","N","N",0.358007370961508,0.168658964535164,1,1,0,87
"17817","Q10",45,96,"Phlox hoodii","N","N",0.374595550664458,0.124132800431195,1,1,0,88
"17818","Q10",45,97,"Phlox hoodii","N","N",0.414756410076861,0.126751987933635,1,1,0,89
"17819","Q10",45,98,"Phlox hoodii","N","N",0.382016581921369,0.103615839474588,1,0,0,90
"17820","Q10",45,99,"Phlox hoodii","N","N",0.45273461323723,0.018928808145717,1,1,0,91
"17845","Q10",45,124,"Phlox hoodii","N","N",0.009616524635337,0.667172765808344,1,1,0,92
"17847","Q10",45,126,"Phlox hoodii","N","N",0.303853325095491,0.08811727548317,1,1,0,93
"17848","Q10",45,127,"Phlox hoodii","N","N",0.413369751962172,0.080174821441504,1,1,0,94
"17850","Q10",45,129,"Phlox hoodii","N","N",0.397058074219921,0.724460290270326,1,0,0,95
"17853","Q10",45,132,"Phlox hoodii","N","N",0.192616462778583,0.639136282753083,1,0,0,96
"17860","Q10",46,5,"Phlox hoodii","N","N",0.370725956910854,0.112073316044966,2,0,0,88
"17861","Q10",46,6,"Phlox hoodii","N","N",0.356616847522713,0.122506401992182,2,1,0,87
"17862","Q10",46,7,"Phlox hoodii","N","N",0.399105433499785,0.070033878505813,1,0,0,97
"17863","Q10",46,8,"Phlox hoodii","N","N",0.442373839790082,0.037505847225519,2,1,0,91
"17867","Q10",46,12,"Phlox hoodii","N","N",0.130724261374835,0.582018214920136,2,0,0,81
"17868","Q10",46,13,"Phlox hoodii","N","N",0.118941472301361,0.617366574328057,2,1,0,75
"17869","Q10",46,14,"Phlox hoodii","N","N",0.086666878521304,0.644005918102866,1,0,0,98
"17870","Q10",46,15,"Phlox hoodii","N","N",0.114330816047068,0.654251824362409,1,0,0,99
"17871","Q10",46,16,"Phlox hoodii","N","N",0.072322612882944,0.647079691543229,1,0,0,100
"17872","Q10",46,17,"Phlox hoodii","N","N",0.224986566150124,0.657837886865749,1,0,0,101
"17873","Q10",46,18,"Phlox hoodii","N","N",0.211154597387242,0.658862480616702,1,1,0,102
"17874","Q10",46,19,"Phlox hoodii","N","N",0.162486558279416,0.661936254057065,2,0,0,71
"17875","Q10",46,20,"Phlox hoodii","N","N",0.158388198900599,0.675768222819946,1,0,0,103
"17876","Q10",46,21,"Phlox hoodii","N","N",0.063101300374356,0.696772316589509,2,0,0,80
"17895","Q10",46,40,"Phlox hoodii","N","N",0.177920678306503,0.023022272231261,1,0,0,104
"17896","Q10",46,41,"Phlox hoodii","N","N",0.318232225341354,0.112332830823811,2,1,0,93
"17897","Q10",46,42,"Phlox hoodii","N","N",0.40908588677057,0.094916508051606,2,1,0,94
"17898","Q10",46,43,"Phlox hoodii","N","N",0.402180267466275,0.154252980040999,2,0,0,89
"17900","Q10",46,45,"Phlox hoodii","N","N",0.138179053635494,0.598103621903342,2,0,0,74
"17901","Q10",46,46,"Phlox hoodii","N","N",0.097047143935383,0.629118971773759,2,0,0,77
"17902","Q10",46,47,"Phlox hoodii","N","N",0.067147111040168,0.628109410366009,2,0,0,78
"17903","Q10",46,48,"Phlox hoodii","N","N",0.167683000414614,0.649018831357441,2,0,0,73
"17904","Q10",46,49,"Phlox hoodii","N","N",0.14787277146505,0.647982945793298,2,0,0,72
"17905","Q10",46,50,"Phlox hoodii","N","N",0.198590719037175,0.678041901510506,1,0,0,105
"17906","Q10",46,51,"Phlox hoodii","N","N",0.168442334731182,0.697729872852775,1,0,0,106
"17907","Q10",46,52,"Phlox hoodii","N","N",0.097249058452986,0.708137410924952,2,1,0,69
"17908","Q10",46,53,"Phlox hoodii","N","N",0.002804859079523,0.689260334718481,2,1,0,92
"17909","Q10",46,54,"Phlox hoodii","N","N",0.028126611838302,0.530251223151283,2,1,0,82
"17938","Q10",47,25,"Phlox hoodii","N","N",0.319964958774073,0.106803073719824,3,0,0,93
"17939","Q10",47,26,"Phlox hoodii","N","N",0.342597228737969,0.154498624726601,3,1,0,87
"17940","Q10",47,27,"Phlox hoodii","N","N",0.423749299642833,0.106235702225804,3,1,0,94
"17941","Q10",47,28,"Phlox hoodii","N","N",0.475371487677041,0.025515716165256,3,1,0,91
"17943","Q10",47,30,"Phlox hoodii","N","N",0.051564407542593,0.507429967615395,3,1,0,82
"17945","Q10",47,32,"Phlox hoodii","N","N",0.012925851354846,0.666270633585677,3,0,0,92
"17946","Q10",47,33,"Phlox hoodii","N","N",0.094683682015334,0.691536425455796,3,1,0,69
"17947","Q10",47,34,"Phlox hoodii","N","N",0.115696645322501,0.608353618910518,3,0,0,75
"17948","Q10",47,35,"Phlox hoodii","N","N",0.198377769358892,0.649491556382908,2,0,0,102
"17951","Q10",49,3,"Phlox hoodii","N","N",0.304764566224423,0.178958878607257,1,1,0,107
"17965","Q10",49,17,"Phlox hoodii","N","N",0.028675013445499,0.606375389055095,1,1,0,108
"17966","Q10",49,18,"Phlox hoodii","N","N",0.05845203541225,0.638158703012396,1,0,0,109
"17967","Q10",49,19,"Phlox hoodii","N","N",0.078573313116396,0.65729514287722,1,0,0,110
"17968","Q10",49,20,"Phlox hoodii","N","N",0.143847581867326,0.656561875417827,1,1,0,111
"17969","Q10",49,21,"Phlox hoodii","N","N",0.106452042762852,0.72443040340131,1,1,0,112
"17970","Q10",49,22,"Phlox hoodii","N","N",0.070294016380446,0.707418590724793,1,1,0,113
"17971","Q10",49,23,"Phlox hoodii","N","N",0.065760193945651,0.691532604552807,5,0,1,69
"17972","Q10",49,24,"Phlox hoodii","N","N",0.024242109898427,0.54576677235137,5,1,1,82
"17974","Q10",49,26,"Phlox hoodii","N","N",0.363501818586308,0.171143338486658,5,1,1,87
"17975","Q10",49,27,"Phlox hoodii","N","N",0.408061155714067,0.16185980434655,1,1,0,114
"17977","Q10",49,29,"Phlox hoodii","N","N",0.392799782854444,0.134565158851178,1,1,0,115
"17978","Q10",49,30,"Phlox hoodii","N","N",0.387851458046284,0.104529990657533,5,1,1,94
"17979","Q10",49,31,"Phlox hoodii","N","N",0.487667730316238,0.035165528713403,5,1,1,91
"17984","Q10",50,1,"Phlox hoodii","N","N",0.143529917636761,0.586782902424573,1,0,0,116
"17985","Q10",50,2,"Phlox hoodii","N","N",0.029342456592916,0.598219113372724,2,0,0,108
"17990","Q10",50,7,"Phlox hoodii","N","N",0.31716289436097,0.147721370765665,2,1,0,107
"17991","Q10",50,8,"Phlox hoodii","N","N",0.367116722532493,0.165205206719448,6,0,0,87
"17993","Q10",50,10,"Phlox hoodii","N","N",0.368053355345865,0.115251386360424,1,1,0,117
"18009","Q10",50,26,"Phlox hoodii","N","N",0.008110893001302,0.697252009935173,1,0,0,118
"18010","Q10",50,27,"Phlox hoodii","N","N",0.12596280771286,0.615957096163462,1,0,0,119
"18011","Q10",50,28,"Phlox hoodii","N","N",0.157655603549821,0.655219816585659,2,1,0,111
"18012","Q10",50,29,"Phlox hoodii","N","N",0.160805091231895,0.670871889868732,1,0,0,120
"18013","Q10",50,30,"Phlox hoodii","N","N",0.215451656988827,0.672520624763971,1,0,0,121
"18014","Q10",50,31,"Phlox hoodii","N","N",0.168790039990048,0.695563614397735,1,0,0,122
"18015","Q10",50,32,"Phlox hoodii","N","N",0.103032130970924,0.721762974879342,2,0,0,112
"18016","Q10",50,33,"Phlox hoodii","N","N",0.068293650787629,0.699992120356529,2,1,0,113
"18017","Q10",50,34,"Phlox hoodii","N","N",0.022894587419919,0.527542676489136,6,1,0,82
"18019","Q10",50,36,"Phlox hoodii","N","N",0.299493540106046,0.11517854784851,1,0,0,123
"18020","Q10",50,37,"Phlox hoodii","N","N",0.41678127580722,0.16314784840185,2,0,0,114
"18021","Q10",50,38,"Phlox hoodii","N","N",0.404511329552568,0.136993490735545,2,0,0,115
"18023","Q10",50,40,"Phlox hoodii","N","N",0.425974809750778,0.094706585163353,1,1,0,124
"18024","Q10",50,41,"Phlox hoodii","N","N",0.404765012324825,0.088636399117527,1,0,0,125
"18025","Q10",50,42,"Phlox hoodii","N","N",0.385403447957256,0.091623616135301,6,0,0,94
"18026","Q10",50,43,"Phlox hoodii","N","N",0.451442930936619,0.047176430392654,6,0,0,91
"18047","Q10",51,11,"Phlox hoodii","N","N",0.021902281953272,0.516070504901137,7,1,0,82
"18048","Q10",51,12,"Phlox hoodii","N","N",0.143697859836618,0.662863022805536,3,1,0,111
"18053","Q10",51,17,"Phlox hoodii","N","N",0.369995733291691,0.121176898431734,2,0,0,117
"18077","Q10",52,19,"Phlox hoodii","N","N",0.045796979471899,0.697767762285556,4,1,1,113
"18078","Q10",52,20,"Phlox hoodii","N","N",0.176902031010838,0.653619251985932,4,1,0,111
"18079","Q10",52,21,"Phlox hoodii","N","N",0.019226377758725,0.523934809222316,8,0,0,82
"18082","Q10",52,24,"Phlox hoodii","N","N",0.293773671692984,0.158355774407206,4,0,1,107
"18084","Q10",52,26,"Phlox hoodii","N","N",0.417115673375085,0.103416029351437,3,0,1,124
"18109","Q10",54,14,"Phlox hoodii","N","N",0.03463628944901,0.691605538050611,6,0,1,113
"18110","Q10",54,15,"Phlox hoodii","N","N",0.17692082009958,0.646307109820281,6,0,1,111
"18111","Q10",54,16,"Phlox hoodii","N","N",0.060781237990335,0.575906345767511,1,1,0,126
"18113","Q10",54,18,"Phlox hoodii","N","N",0.355815383294581,0.120148704390491,1,1,0,127
"18148","Q10",55,29,"Phlox hoodii","N","N",0.227099734705987,0.636314159566845,1,1,0,128
"18149","Q10",55,30,"Phlox hoodii","N","N",0.017997168765516,0.531498585615152,1,1,0,129
"18150","Q10",55,31,"Phlox hoodii","N","N",0.122746270932625,0.636986109036189,1,1,0,130
